User,Article,Message,Price,Currency,Date,Status,Platform
Madridi287,110J,13584646082,399,points,"1/27/2026, 1:04:47 AM",Delivered,kick
OBAY23,ff,id:6227848269رقم تواصل:+963968896926,399,points,"1/27/2026, 1:04:47 AM",Delivered,kick
Abd463187,110J,12056754658,399,points,"1/27/2026, 1:04:17 AM",Delivered,kick
LG_YASSINE_7,LP,8758482025,349,points,"1/27/2026, 1:04:17 AM",Delivered,kick
cjffi,110J,9916778942,399,points,"1/27/2026, 1:04:17 AM",Delivered,kick
zinosss,110J,12056754658,399,points,"1/27/2026, 1:04:17 AM",Delivered,kick
125Rimontada,LP,12327963192,349,points,"1/27/2026, 1:03:47 AM",Delivered,kick
aassddffgghhjjkkll12345,110J,4702546038,399,points,"1/27/2026, 1:03:47 AM",Delivered,kick
Mr_Shinigami_f,100G,01282342972,749,points,"1/27/2026, 1:03:47 AM",Delivered,kick
abd1094,799,00962 0788082833 الأردن واتس اب الايدي 13210720541,799,points,"1/27/2026, 1:03:17 AM",Delivered,kick
sgghgs,110J,14490637698,399,points,"1/27/2026, 1:03:17 AM",Delivered,kick
gfydbsvsiisb,LP,9792795452,349,points,"1/27/2026, 1:03:17 AM",Delivered,kick
HAZEMMAMDOUH,799,01080978182,799,points,"1/27/2026, 1:03:17 AM",Delivered,kick
khkgfk,LP,13705236006 والله شكرا ليك يا تمساح انت في القلب من جوه,349,points,"1/27/2026, 1:03:17 AM",Delivered,kick
Mohanedq,TH,عوضني في المتجر الجديد بالله عليك,249,points,"1/27/2026, 1:02:47 AM",Delivered,kick
sharfkhaled20,110J,10160286906,399,points,"1/27/2026, 1:02:17 AM",Delivered,kick
7181040457,200J,7181040457,749,points,"1/27/2026, 1:02:17 AM",Delivered,kick
xixgzjsjhf,110J,9697975553,399,points,"1/27/2026, 1:02:17 AM",Delivered,kick
jojo2014s,50G,01008242525,399,points,"1/27/2026, 1:01:17 AM",Delivered,kick
fa7afc,110J,4514648005,399,points,"1/27/2026, 1:01:17 AM",Delivered,kick
EYADSHIREF,110J,ID 11309157002,399,points,"1/27/2026, 1:01:17 AM",Delivered,kick
ujfjge,ff,0709914316,399,points,"1/27/2026, 12:59:47 AM",Delivered,kick
mostafa_noty,LP,3423148488,349,points,"1/27/2026, 12:59:47 AM",Delivered,kick
Mohammad078215,110J,1894096794 اخذت اسبوعيه وهاي اذا تقدر تعوضني بشهريه بس دون ذول لو رفضت والله حقك,399,points,"1/27/2026, 12:58:17 AM",Delivered,kick
yousssf18845,ff,ألايدي 6592186949 ورقم الواتس 01157721671,399,points,"1/27/2026, 12:57:47 AM",Delivered,kick
hfhjcfkbj,110J,14257427366,399,points,"1/27/2026, 12:57:47 AM",Delivered,kick
Rifiigh_8,110J,3236123634,399,points,"1/27/2026, 12:56:47 AM",Delivered,kick
abudly,LP,13237351923,349,points,"1/27/2026, 12:56:47 AM",Delivered,kick
Sokar29,ff,9075512788,399,points,"1/27/2026, 12:56:17 AM",Delivered,kick
Moha_336,110J,2060358064,399,points,"1/27/2026, 12:54:47 AM",Delivered,kick
LG_3mk_Saif,110J,بحبك 1835637556,399,points,"1/27/2026, 12:54:17 AM",Delivered,kick
amir121d,200J,2110462053,749,points,"1/27/2026, 12:53:17 AM",Delivered,kick
darknes056,TH,ربنا ينصرهم ويصبرهم,249,points,"1/27/2026, 12:52:47 AM",Delivered,kick
9759480783,200J,10699568861,749,points,"1/27/2026, 12:52:47 AM",Delivered,kick
seemr,110J,7261883942,399,points,"1/27/2026, 12:52:17 AM",Delivered,kick
rtedi,TH,يارب ينصرهم,249,points,"1/27/2026, 12:51:17 AM",Delivered,kick
Mohammad078215,799,insta:mohammad__raed2 Whats: 0780879255(962)jordan ID free: 1894096794,799,points,"1/27/2026, 12:48:17 AM",Delivered,kick
samakh12,50G,01034331360,399,points,"1/27/2026, 12:46:17 AM",Delivered,kick
King123345567,TH,ربنا ينصر أهالى غزة,249,points,"1/27/2026, 12:43:17 AM",Delivered,kick
13579kio,110J,11729756577,399,points,"1/27/2026, 12:42:17 AM",Delivered,kick
WE2042,TH,٠١٥٥١٠٨١١٥٥رقمي واتس,249,points,"1/27/2026, 12:42:17 AM",Delivered,kick
ISHAKishaki,LP,9917216535,349,points,"1/27/2026, 12:42:17 AM",Delivered,kick
coocoov,799,انستا @ljmyly8205,799,points,"1/27/2026, 12:41:47 AM",Delivered,kick
DARX0ATLAS,110J,7995469991,399,points,"1/27/2026, 12:41:17 AM",Delivered,kick
ADAMZ245,110J,10054703208,399,points,"1/27/2026, 12:40:47 AM",Delivered,kick
OAMAMAMA,200J,4056580184,749,points,"1/27/2026, 12:40:47 AM",Delivered,kick
mohamadyts,200J,10461515066 ارجوك يتمساح انا اشتريت 1 أسبوعي و200 جوهرة بدلهم لي بشهري لو سمحت,749,points,"1/27/2026, 12:40:47 AM",Delivered,kick
BITMORTY,110J,8506780876,399,points,"1/27/2026, 12:40:17 AM",Delivered,kick
Samid55,LP,2083469416,349,points,"1/27/2026, 12:39:17 AM",Delivered,kick
gveie,LP,12162831513,349,points,"1/27/2026, 12:37:47 AM",Delivered,kick
HAMZA4050H,LP,12337986096 انا كان عندي طلب رفع مستوى بردو و انت قولت يا تمساح انك هتعملهم يوم الاحد,349,points,"1/27/2026, 12:37:17 AM",Delivered,kick
ZAMASU_TV,110J,2912484653,399,points,"1/27/2026, 12:33:47 AM",Delivered,kick
amir12sA,799,kor9_9do Instagram id 2110462053,799,points,"1/27/2026, 12:33:47 AM",Delivered,kick
sa17lama,50G,01008169323,399,points,"1/27/2026, 12:32:47 AM",Delivered,kick
PCH3,200J,instagram=onlyshadow2025 WATSAPP=+213 0551873533 ID9417445360,749,points,"1/27/2026, 12:30:47 AM",Delivered,kick
abdomelad,TH,الله اكبر,249,points,"1/27/2026, 12:29:17 AM",Delivered,kick
fyyggyythuyghuhgjuyhop,110J,7581686399,399,points,"1/27/2026, 12:27:47 AM",Delivered,kick
qjqjwhsbx,110J,4056580184,399,points,"1/27/2026, 12:25:17 AM",Delivered,kick
ab4w1,LP,10331714540,349,points,"1/27/2026, 12:22:17 AM",Delivered,kick
qi5zq36owulrdumtwumrwrjl,ff,10982085940,399,points,"1/27/2026, 12:22:17 AM",Delivered,kick
jokaromar,50G,01220415240,399,points,"1/27/2026, 12:19:47 AM",Delivered,kick
wiamehaji,LP,10055085533,349,points,"1/27/2026, 12:19:47 AM",Delivered,kick
aymanahil,110J,Id 10950647461,399,points,"1/27/2026, 12:19:47 AM",Delivered,kick
rachidradoine,110J,12271098255,399,points,"1/27/2026, 12:19:47 AM",Delivered,kick
SUKUNAFF2,ff,6612893462,399,points,"1/27/2026, 12:18:17 AM",Delivered,kick
kingsyrigt,110J,شكراً اشحنها حتى لو كنت مالي موجود5104445618ولله انك كفو,399,points,"1/27/2026, 12:17:17 AM",Delivered,kick
massoud_16,200J,6127288762,749,points,"1/27/2026, 12:15:47 AM",Delivered,kick
xproshantv,50G,01128511017,399,points,"1/27/2026, 12:07:17 AM",Delivered,kick
ayoubborgi,LP,يا تمساح ارجوك لو ممكن 110 جوهرة 10719166074,349,points,"1/27/2026, 12:07:17 AM",Delivered,kick
nabilbkr,799,الانستغرامthequrne1.1.10,799,points,"1/27/2026, 12:05:17 AM",Delivered,kick
Itachi568,110J,12419403425,399,points,"1/27/2026, 12:03:47 AM",Delivered,kick
wybsbs,TH,الله انصرهم علي القوم الظالمين,249,points,"1/27/2026, 12:03:17 AM",Delivered,kick
brahimbyd,110J,1385188293,399,points,"1/27/2026, 12:01:17 AM",Delivered,kick
ROJ7AHMAD,200J,7367277393,749,points,"1/27/2026, 12:01:17 AM",Delivered,kick
damazyan,LP,11890028480 ياتمساح من فضلك اشحنلي تبع350,349,points,"1/26/2026, 11:58:47 PM",Delivered,kick
mohamadyts,799,+963 0939818065 هذا رقم سوري تواصل واتساب,799,points,"1/26/2026, 11:57:47 PM",Delivered,kick
Ficif,110J,6928670526,399,points,"1/26/2026, 11:57:17 PM",Delivered,kick
damazyan,799,11890028480وذا حسابي الواتس+213563204148اذا حبيت تشحنلي الشهرية لانو مابقالي كثي,799,points,"1/26/2026, 11:57:17 PM",Delivered,kick
Kingogo,799,انا قلت لك اشحنهالي ايدي ومش رايح اكون في لايف غدا وانتا قلت نعم 1011331887,799,points,"1/26/2026, 11:56:17 PM",Delivered,kick
SAMED121212,LP,7781415612,349,points,"1/26/2026, 11:55:47 PM",Delivered,kick
youcefh2024,LP,13166768249,349,points,"1/26/2026, 11:55:17 PM",Delivered,kick
MOMOFFOO,LP,14051717378,349,points,"1/26/2026, 11:54:47 PM",Delivered,kick
galal07,200J,8503745677,749,points,"1/26/2026, 11:54:47 PM",Delivered,kick
abdoksjwj,110J,8550424486,399,points,"1/26/2026, 11:54:17 PM",Delivered,kick
reda123ab,ff,+212775-180365,399,points,"1/26/2026, 11:53:47 PM",Delivered,kick
wtjt,110J,7353465298,399,points,"1/26/2026, 11:52:47 PM",Delivered,kick
makhsdd,110J,ID : 9829613083,399,points,"1/26/2026, 11:51:47 PM",Delivered,kick
dbwjj,LP,7958481876,349,points,"1/26/2026, 11:50:47 PM",Delivered,kick
LAKCNk,110J,8048871801,399,points,"1/26/2026, 11:49:47 PM",Delivered,kick
younessrifi,LP,6692773307,349,points,"1/26/2026, 11:49:47 PM",Delivered,kick
KAMAL189416,110J,10644082361Instagram;@kamal_city1894,399,points,"1/26/2026, 11:49:17 PM",Delivered,kick
Gova325,LP,11817096377,349,points,"1/26/2026, 11:40:17 PM",Delivered,kick
chernifa,799,7833970063,799,points,"1/26/2026, 11:34:47 PM",Delivered,kick
yaseer0_1,799,WhatsApp +966 57 135 5294,799,points,"1/26/2026, 11:34:47 PM",Delivered,kick
abd1094,110J,13210720541,399,points,"1/26/2026, 11:34:17 PM",Delivered,kick
MISTRO10,LP,10970078363 الايدي,349,points,"1/26/2026, 11:33:47 PM",Delivered,kick
kiki705,110J,5163364955,399,points,"1/26/2026, 11:33:47 PM",Delivered,kick
rabehcr5,LP,9812536717,349,points,"1/26/2026, 11:33:47 PM",Delivered,kick
ILYAS_1vs50,LP,8214501059,349,points,"1/26/2026, 11:30:47 PM",Delivered,kick
kfddjvc,110J,10297283857,399,points,"1/26/2026, 11:30:47 PM",Delivered,kick
maldinio,110J,11807013773,399,points,"1/26/2026, 11:30:17 PM",Delivered,kick
kgkghh,110J,9916778942,399,points,"1/26/2026, 11:29:47 PM",Delivered,kick
Aminir,LP,2201925799,349,points,"1/26/2026, 11:29:17 PM",Delivered,kick
jvsig,LP,9036961090,349,points,"1/26/2026, 11:28:47 PM",Delivered,kick
MohamadsSa,LP,10022217386,349,points,"1/26/2026, 11:28:47 PM",Delivered,kick
marco7776,ff,50 225 6341 هذا رقمي واتس والله يوفقك 🤍💕,399,points,"1/26/2026, 11:28:17 PM",Delivered,kick
Mohammed12312309,200J,3492408939,749,points,"1/26/2026, 11:28:17 PM",Delivered,kick
Iman_127,LP,10101933069,349,points,"1/26/2026, 11:27:17 PM",Delivered,kick
PIDRui,110J,9916778942,399,points,"1/26/2026, 11:27:17 PM",Delivered,kick
Hazm_7373737,LP,12202266344,349,points,"1/26/2026, 11:26:47 PM",Delivered,kick
HassanSayed1,50G,01095205894,399,points,"1/26/2026, 11:25:47 PM",Delivered,kick
aboudramadan,110J,1094906940,399,points,"1/26/2026, 11:25:17 PM",Delivered,kick
djisiksFF,LP,2573113986,349,points,"1/26/2026, 11:24:17 PM",Delivered,kick
warex66,110J,11496868075,399,points,"1/26/2026, 11:23:47 PM",Delivered,kick
zidfifiddfidkffh,200J,9337409772,749,points,"1/26/2026, 11:23:47 PM",Delivered,kick
adam_tmsah,110J,1566194351,399,points,"1/26/2026, 11:23:17 PM",Delivered,kick
ahmad005ahmas,ff,+9647802287468,399,points,"1/26/2026, 11:21:47 PM",Delivered,kick
mounirmounir07439,LP,13096051570,349,points,"1/26/2026, 11:21:47 PM",Delivered,kick
rachid1936,200J,2470422117,749,points,"1/26/2026, 11:13:17 PM",Delivered,kick
mr3b_12,110J,553756920,399,points,"1/26/2026, 11:10:17 PM",Delivered,kick
hoyame16,TH,الله ينصرهم,249,points,"1/26/2026, 11:09:17 PM",Delivered,kick
7isbanoja,LP,12399578345,349,points,"1/26/2026, 11:09:17 PM",Delivered,kick
Anis274,110J,337710994,399,points,"1/26/2026, 11:08:47 PM",Delivered,kick
lotfoh,200J,13328727733 ياتمساح انا بس عندي سؤال انا اشتريت 110 و110 وصلني 50 هل رح يوصلو او,749,points,"1/26/2026, 11:08:17 PM",Delivered,kick
7isbanoja,LP,12399578345,349,points,"1/26/2026, 11:08:17 PM",Delivered,kick
diy4,LP,11181452398,349,points,"1/26/2026, 11:06:17 PM",Delivered,kick
OmBishoy,ff,7151446007,399,points,"1/26/2026, 11:06:17 PM",Delivered,kick
Onlyfixa_ff,200J,10278793338,749,points,"1/26/2026, 11:05:47 PM",Delivered,kick
OBAY23,110J,6227848269,399,points,"1/26/2026, 10:59:47 PM",Delivered,kick
Abilion,200J,10128151740,749,points,"1/26/2026, 10:57:47 PM",Delivered,kick
Samid55,ff,2293069968,399,points,"1/26/2026, 10:52:17 PM",Delivered,kick
bilal_cr7,LP,1948788790,349,points,"1/26/2026, 10:51:47 PM",Delivered,kick
emmy_ff,110J,817491950,399,points,"1/26/2026, 10:49:47 PM",Delivered,kick
ABOD21356,TH,هاي مني لخواتي في فلسطين بس ارجوك انا شاري بطاقة رفع مستوى اشحنه لي فديتك,249,points,"1/26/2026, 10:48:17 PM",Delivered,kick
Egdgx,LP,11177001277,349,points,"1/26/2026, 10:43:17 PM",Delivered,kick
hossam432198,ff,716721407,399,points,"1/26/2026, 10:42:17 PM",Delivered,kick
Mali888om,LP,2075583680,349,points,"1/26/2026, 10:41:47 PM",Delivered,kick
GHIMOUZ23,110J,2558622903,399,points,"1/26/2026, 10:41:17 PM",Delivered,kick
sonicCR7HKER,110J,13291248167,399,points,"1/26/2026, 10:34:47 PM",Delivered,kick
amidodi,799,المغرب +212 724140480 Inst:crsui_214 ممكن إشراف لو سمحت انا مش,799,points,"1/26/2026, 10:34:47 PM",Delivered,kick
126gs,110J,7548008017,399,points,"1/26/2026, 10:34:17 PM",Delivered,kick
7odaX1,LP,2301709904,349,points,"1/26/2026, 10:33:47 PM",Delivered,kick
mohamde_amine_eeeaaa,110J,2790311416,399,points,"1/26/2026, 10:32:17 PM",Delivered,kick
WASSiMLNFIIAAWWCCLL2009,110J,2578850399,399,points,"1/26/2026, 10:32:17 PM",Delivered,kick
Maged444x,110J,9460174831,399,points,"1/26/2026, 10:31:47 PM",Delivered,kick
aopbt,LP,7603579085,349,points,"1/26/2026, 10:31:47 PM",Delivered,kick
ahmed201289,ff,2301205746,399,points,"1/26/2026, 10:30:47 PM",Delivered,kick
Alialbkahit,200J,4610759621@ha_3hk.5 55109027,749,points,"1/26/2026, 10:30:47 PM",Delivered,kick
alivjg,110J,2396568378,399,points,"1/26/2026, 10:29:47 PM",Delivered,kick
hxhejdkdkhdjkfjfjjfhh,110J,9626663311,399,points,"1/26/2026, 10:25:47 PM",Delivered,kick
abdo4g123,ff,رقمي 01500807071,399,points,"1/26/2026, 10:25:17 PM",Delivered,kick
JUNIOR_1Lt,110J,2908689505,399,points,"1/26/2026, 10:24:47 PM",Delivered,kick
motfddi,110J,9968471493,399,points,"1/26/2026, 10:21:47 PM",Delivered,kick
zetsu23,110J,8581496128,399,points,"1/26/2026, 10:15:47 PM",Delivered,kick
ADAM_MAROC2009,ff,انستا : a_d_a_m__i_d,399,points,"1/26/2026, 10:14:17 PM",Delivered,kick
sirajAS2010,ff,534827101رقم وتساب,399,points,"1/26/2026, 10:10:47 PM",Delivered,kick
qa1z,200J,12381429388,749,points,"1/26/2026, 10:08:47 PM",Delivered,kick
nOmar311,799,1713350033,799,points,"1/26/2026, 10:05:47 PM",Delivered,kick
sgbsudbsn,ff,thequrne1.1.10الانستغرام,399,points,"1/26/2026, 10:05:47 PM",Delivered,kick
kink_rya,LP,13090307399,349,points,"1/26/2026, 10:04:47 PM",Delivered,kick
Ali041,110J,3019732627,399,points,"1/26/2026, 10:04:47 PM",Delivered,kick
MJvghfd,LP,3391319517,349,points,"1/26/2026, 10:02:47 PM",Delivered,kick
farouk1457,ff,4869997715,399,points,"1/26/2026, 10:02:47 PM",Delivered,kick
poiuyttrezaq,110J,2810130488,399,points,"1/26/2026, 10:01:17 PM",Delivered,kick
ADAM_ILYA,LP,ايدي 8994232267,349,points,"1/26/2026, 10:01:17 PM",Delivered,kick
pirlo_547,LP,انستا:easy._.tt2 ايدي فري فاير:2213654901,349,points,"1/26/2026, 10:00:47 PM",Delivered,kick
yunko_ff,TH,يارب إرحم موتاهم وإشفي أمراضهم ويسر حالهم,249,points,"1/26/2026, 9:59:17 PM",Delivered,kick
Beshoyisaac1,110J,10296928758,399,points,"1/26/2026, 9:59:17 PM",Delivered,kick
hade123321,110J,9162181140 اسمي منحرف 🙂,399,points,"1/26/2026, 9:58:47 PM",Delivered,kick
hade123321,200J,9162181140 اسمي منحرف 🙂,749,points,"1/26/2026, 9:58:47 PM",Delivered,kick
FFMEAHP,LP,8877063029,349,points,"1/26/2026, 9:58:17 PM",Delivered,kick
ZEAN123X,ff,10733232398,399,points,"1/26/2026, 9:57:47 PM",Delivered,kick
afry4,200J,8553012536,749,points,"1/26/2026, 9:57:47 PM",Delivered,kick
aanaaasssdht,LP,7236141156,349,points,"1/26/2026, 9:57:17 PM",Delivered,kick
assil93,ff,يوزر الانستا mmnaare,399,points,"1/26/2026, 9:57:17 PM",Delivered,kick
ABDO353,799,+212 0617778056,799,points,"1/26/2026, 9:57:17 PM",Delivered,kick
said_bouch,LP,692021475,349,points,"1/26/2026, 9:54:47 PM",Delivered,kick
aswry0,TH,يارب يارب فرجع عن اهلنا في فلسطين واحرسهم بعينك التي لا تنام لايدي 10287482702,249,points,"1/26/2026, 9:52:17 PM",Delivered,kick
TMSSAHFFF,110J,أرجوك إشحن لي 500 جوهرة لأنني أريد أن أخذ القبضة الله يرحم أمك وأبوك 1386688751,399,points,"1/26/2026, 9:44:17 PM",Delivered,kick
rruuhvee,ff,+201145715353,399,points,"1/26/2026, 9:43:17 PM",Delivered,kick
AHMED1903JD,60PG,51791227914,399,points,"1/26/2026, 9:42:17 PM",Delivered,kick
TMSSAHFFF,200J,1386688751هاهو الأيدي,749,points,"1/26/2026, 9:39:17 PM",Delivered,kick
weyaed,110J,9538755499,399,points,"1/26/2026, 9:30:47 PM",Delivered,kick
toajdk,200J,9039566340,749,points,"1/26/2026, 9:30:17 PM",Delivered,kick
z3imyahia,TH,الله ينصرهوم من كل ظالم يارب,249,points,"1/26/2026, 9:29:47 PM",Delivered,kick
smyat,110J,9538755499,399,points,"1/26/2026, 9:24:47 PM",Delivered,kick
mohamed99844,ff,انستغرام mohammed40668,399,points,"1/26/2026, 9:21:17 PM",Delivered,kick
rayne7e,LP,10230608312,349,points,"1/26/2026, 9:20:47 PM",Delivered,kick
TIMSAH_444ff245,110J,1566194351,399,points,"1/26/2026, 9:20:17 PM",Delivered,kick
abod911b,TH,الله يفرجها عليهم والله يعينهم,249,points,"1/26/2026, 9:18:47 PM",Delivered,kick
rogare307,110J,7885310265,399,points,"1/26/2026, 9:17:17 PM",Delivered,kick
Mohamed_2014_14,200J,1506581049,749,points,"1/26/2026, 9:16:47 PM",Delivered,kick
lone2000,110J,6568553253,399,points,"1/26/2026, 9:08:17 PM",Delivered,kick
mohammad_2010_kh,LP,1003494159,349,points,"1/26/2026, 9:07:17 PM",Delivered,kick
ElHasnaoui777,799,+212 750463675,799,points,"1/26/2026, 9:03:47 PM",Delivered,kick
Mohammed_hawary,ff,01120702950 رقم احتيطاي 01553916926,399,points,"1/26/2026, 9:00:17 PM",Delivered,kick
Lamarhelal,ff,ID:2578398617Instagram:Lamar_helal2,399,points,"1/26/2026, 8:59:47 PM",Delivered,kick
Miladidn,110J,499212818,399,points,"1/26/2026, 8:59:17 PM",Delivered,kick
mar3wn,LP,2270652660,349,points,"1/26/2026, 8:57:17 PM",Delivered,kick
Ahamed15,LP,13196889507,349,points,"1/26/2026, 8:53:47 PM",Delivered,kick
Bahaa39494,LP,11421875866,349,points,"1/26/2026, 8:52:47 PM",Delivered,kick
Bebo73,110J,2897812307,399,points,"1/26/2026, 8:52:17 PM",Delivered,kick
xixgzjsjhf,799,اخوي تمساح مبدك تسويل دلبي معندي مشكيل نتا خوي 2130795129035,799,points,"1/26/2026, 8:49:47 PM",Delivered,kick
AKIRa23121,110J,5725927342,399,points,"1/26/2026, 8:48:47 PM",Delivered,kick
LG_YASSINE_7,LP,8758482025,349,points,"1/26/2026, 8:48:17 PM",Delivered,kick
marco7776,200J,7471066673 الله يرزقك ياتمساح ❤️,749,points,"1/26/2026, 8:47:17 PM",Delivered,kick
kgifbd,110J,11951196267,399,points,"1/26/2026, 8:47:17 PM",Delivered,kick
mar3wn,LP,2270652660,349,points,"1/26/2026, 8:46:17 PM",Delivered,kick
MEHAMADAMI,110J,2911857127,399,points,"1/26/2026, 8:44:47 PM",Delivered,kick
xproshantv,200G,01128511017,1499,points,"1/26/2026, 8:44:47 PM",Delivered,kick
yaseer0_1,799,WhatsApp +966 57 135 5294,799,points,"1/26/2026, 8:44:47 PM",Delivered,kick
aminekhebli,LP,6947595769,349,points,"1/26/2026, 8:44:47 PM",Delivered,kick
dhnacjgsvgszmgbznfjfb,110J,2780505272,399,points,"1/26/2026, 8:44:17 PM",Delivered,kick
aminekhebli,LP,6947595769,349,points,"1/26/2026, 8:44:17 PM",Delivered,kick
speexdouay,ff,1882250364,399,points,"1/26/2026, 8:43:17 PM",Delivered,kick
freefier5438,ff,9513717208,399,points,"1/26/2026, 8:41:17 PM",Delivered,kick
mahmo1074,50G,01034252473,399,points,"1/26/2026, 8:39:47 PM",Delivered,kick
ahmad2005ahmad,110J,6467808544,399,points,"1/26/2026, 8:39:47 PM",Delivered,kick
juneyt20p,799,9169519965 ممكن تبعتلي ياها عل ايدي ولله ما عنديش رقم واتس وشكرا لك يا اسطوره,799,points,"1/26/2026, 8:39:17 PM",Delivered,kick
